scene_id,attack_name,suite,category,port,success,pcap_packets,pcap_bytes,tcp_syn,tcp_data,tcp_fin,tcp_rst,payload_bytes,duration_ms,cvss,cve_reference,pcap_file
102816615,Dos Large Payload,firmware,denial_of_service,15011,0,94,92798,12,23,12,0,87390,1737.2,0.0,,Dos_Large_Payload_scene102816_p15011.pcap
102816615,State Manipulation Disarm,firmware,state_manipulation,15011,1,112,6632,16,24,16,0,168,209.4,0.0,CVE-2019-9483 (SimpliSafe alarm disarm vulnerability),State_Manipulation_Disarm_scene102816_p15011.pcap
102816615,State Manipulation Calibration,firmware,state_manipulation,15011,0,56,3378,8,12,8,0,146,5.2,0.0,,State_Manipulation_Calibration_scene102816_p15011.pcap
102816615,Replay Command,firmware,replay_attack,15011,1,56,3311,8,12,8,0,79,215.3,0.0,CVE-2018-11714 (Zigbee replay vulnerability),Replay_Command_scene102816_p15011.pcap
102816615,Fuzzing Random,firmware,protocol_fuzzing,15011,1,132,9097,18,31,17,1,1501,24035.6,0.0,,Fuzzing_Random_scene102816_p15011.pcap
102816615,Fuzzing Format Strings,firmware,protocol_fuzzing,15011,0,98,5991,14,21,14,0,335,8.7,0.0,CVE-2019-14889 (libssh format string vulnerability),Fuzzing_Format_Strings_scene102816_p15011.pcap
102816615,Schedule Oob Write,firmware,buffer_overflow,15011,0,112,6873,16,24,16,0,409,8.8,0.0,CVE-2021-33104 (IoT OOB write vulnerability),Schedule_Oob_Write_scene102816_p15011.pcap
102816615,Unauthorized Subscribe,network,mqtt_eavesdropping,15011,0,0,0,0,0,0,0,0,106.2,0.0,,Unauthorized_Subscribe_scene102816_p15011.pcap
102816615,Mqtt Message Injection,network,mqtt_message_injection,15011,0,0,0,0,0,0,0,0,105.5,0.0,,Mqtt_Message_Injection_scene102816_p15011.pcap
102816615,Mqtt Topic Hijack,network,mqtt_topic_hijack,15011,0,0,0,0,0,0,0,0,104.8,0.0,,Mqtt_Topic_Hijack_scene102816_p15011.pcap
102816615,Tcp Connection Hijack,network,tcp_connection_hijack,15011,1,20,1185,2,6,2,0,41,509.9,0.0,,Tcp_Connection_Hijack_scene102816_p15011.pcap
102816615,Tcp Mitm Proxy,network,tcp_man_in_the_middle,15011,1,17,1015,2,6,0,1,51,1104.0,0.0,,Tcp_Mitm_Proxy_scene102816_p15011.pcap
102816615,Tcp Flood,network,network_denial_of_service,15011,1,427,30277,104,57,52,3,5153,2513.0,0.0,,Tcp_Flood_scene102816_p15011.pcap
102816615,Zigbee Replay,network,protocol_replay,15011,1,6,334,0,2,2,1,10,0.4,0.0,,Zigbee_Replay_scene102816_p15011.pcap
102816615,Zigbee Key Extraction,network,protocol_downgrade,15011,1,0,0,0,0,0,0,0,0.1,0.0,,Zigbee_Key_Extraction_scene102816_p15011.pcap
102816615,Protocol Downgrade,network,protocol_downgrade,15011,0,11,645,2,3,0,1,17,2.7,0.0,,Protocol_Downgrade_scene102816_p15011.pcap
102816615,Arp Spoof,network,arp_spoofing,15011,1,18,975,0,3,6,3,3,0.3,0.0,,Arp_Spoof_scene102816_p15011.pcap
102816615,Dns Poison,network,dns_poisoning,15011,1,0,0,0,0,0,0,0,0.4,0.0,,Dns_Poison_scene102816_p15011.pcap
102816615,Deauth,network,deauthentication_attack,15011,1,0,0,0,0,0,0,0,0.3,0.0,,Deauth_scene102816_p15011.pcap
102816615,Evil Twin,network,evil_twin_ap,15011,1,0,0,0,0,0,0,0,0.3,0.0,,Evil_Twin_scene102816_p15011.pcap
102816615,Traffic Fingerprinting,network,traffic_analysis,15011,0,8,481,2,1,1,0,9,2304.8,0.0,,Traffic_Fingerprinting_scene102816_p15011.pcap
102816615,State-Update Delay Fu Type 1,phantom_delay,,15011,0,28,1232,0,0,0,28,0,0.2,9.3,,State-Update_Delay_Fu_Type_1_scene102816_p15011.pcap
102816615,Erroneous Execution Fu Type 2,phantom_delay,,15011,0,0,0,0,0,0,0,0,0.3,9.3,,Erroneous_Execution_Fu_Type_2_scene102816_p15011.pcap
102816615,Action Reorder Fu Type 4,phantom_delay,,15011,0,4,200,0,0,0,0,0,0.3,9.3,,Action_Reorder_Fu_Type_4_scene102816_p15011.pcap
102816852,Buffer Overflow Cmd,firmware,buffer_overflow,15012,0,56,4576,8,12,8,0,1344,30.9,0.0,CVE-2020-12695 (UPnP buffer overflow in IoT devices),Buffer_Overflow_Cmd_scene102816_p15012.pcap
102816852,Buffer Overflow Setid,firmware,buffer_overflow,15012,0,60,3832,8,14,8,0,376,7.5,0.0,CVE-2021-28372 (ThroughTek IoT device overflow),Buffer_Overflow_Setid_scene102816_p15012.pcap
102816852,Auth Bypass No Token,firmware,authentication_bypass,15012,1,90,5394,12,21,12,0,210,23.2,0.0,CVE-2019-19356 (Netis router auth bypass),Auth_Bypass_No_Token_scene102816_p15012.pcap
102816852,Auth Bypass Empty Token,firmware,authentication_bypass,15012,1,70,4255,10,15,10,0,215,8.0,0.0,CVE-2020-25078 (D-Link DCS camera hardcoded credentials),Auth_Bypass_Empty_Token_scene102816_p15012.pcap
102816852,Info Disclosure Debug Dump,firmware,information_disclosure,15012,1,28,1735,4,6,4,0,119,4.1,0.0,CVE-2021-36260 (Hikvision debug endpoint info disclosure),Info_Disclosure_Debug_Dump_scene102816_p15012.pcap
102816852,Info Disclosure Token Leak,firmware,information_disclosure,15012,0,70,4278,10,15,10,0,238,6.1,0.0,,Info_Disclosure_Token_Leak_scene102816_p15012.pcap
102816852,Command Injection Newline,firmware,command_injection,15012,1,70,4131,10,16,9,1,103,417.3,0.0,CVE-2019-17621 (D-Link command injection),Command_Injection_Newline_scene102816_p15012.pcap
102816852,Command Injection Null Byte,firmware,command_injection,15012,0,14,838,2,3,2,0,30,3003.8,0.0,,Command_Injection_Null_Byte_scene102816_p15012.pcap
102816852,Fw Update Overflow,firmware,firmware_update_attack,15012,0,42,2939,6,9,6,0,515,14.3,0.0,CVE-2022-25845 (Firmware update vulnerability in smart devices),Fw_Update_Overflow_scene102816_p15012.pcap
102816852,Fw Update No Signature,firmware,firmware_update_attack,15012,0,28,1814,4,6,4,0,198,5.6,0.0,CVE-2020-10882 (TP-Link unsigned firmware update),Fw_Update_No_Signature_scene102816_p15012.pcap
102816852,Dos Rapid Commands,firmware,denial_of_service,15012,1,1248,73048,204,306,109,85,1732,571.6,0.0,,Dos_Rapid_Commands_scene102816_p15012.pcap
102816852,Dos Large Payload,firmware,denial_of_service,15012,0,94,92798,12,23,12,0,87390,2047.2,0.0,,Dos_Large_Payload_scene102816_p15012.pcap
102816852,State Manipulation Disarm,firmware,state_manipulation,15012,1,112,6632,16,24,16,0,168,210.1,0.0,CVE-2019-9483 (SimpliSafe alarm disarm vulnerability),State_Manipulation_Disarm_scene102816_p15012.pcap
102816852,State Manipulation Calibration,firmware,state_manipulation,15012,0,56,3352,8,12,8,0,120,4.2,0.0,,State_Manipulation_Calibration_scene102816_p15012.pcap
102816852,Replay Command,firmware,replay_attack,15012,1,56,3311,8,12,8,0,79,207.3,0.0,CVE-2018-11714 (Zigbee replay vulnerability),Replay_Command_scene102816_p15012.pcap
102816852,Fuzzing Random,firmware,protocol_fuzzing,15012,1,130,8918,18,30,17,1,1434,24054.9,0.0,,Fuzzing_Random_scene102816_p15012.pcap
102816852,Fuzzing Format Strings,firmware,protocol_fuzzing,15012,0,102,6215,14,23,14,0,335,10.5,0.0,CVE-2019-14889 (libssh format string vulnerability),Fuzzing_Format_Strings_scene102816_p15012.pcap
102816852,Schedule Oob Write,firmware,buffer_overflow,15012,0,116,7097,16,26,16,0,409,11.2,0.0,CVE-2021-33104 (IoT OOB write vulnerability),Schedule_Oob_Write_scene102816_p15012.pcap
102816852,Unauthorized Subscribe,network,mqtt_eavesdropping,15012,0,0,0,0,0,0,0,0,104.7,0.0,,Unauthorized_Subscribe_scene102816_p15012.pcap
102816852,Mqtt Message Injection,network,mqtt_message_injection,15012,0,0,0,0,0,0,0,0,104.6,0.0,,Mqtt_Message_Injection_scene102816_p15012.pcap
102816852,Mqtt Topic Hijack,network,mqtt_topic_hijack,15012,0,0,0,0,0,0,0,0,104.6,0.0,,Mqtt_Topic_Hijack_scene102816_p15012.pcap
102816852,Tcp Connection Hijack,network,tcp_connection_hijack,15012,1,20,1185,2,6,2,0,41,508.8,0.0,,Tcp_Connection_Hijack_scene102816_p15012.pcap
102816852,Tcp Mitm Proxy,network,tcp_man_in_the_middle,15012,1,17,1015,2,6,0,1,51,1110.4,0.0,,Tcp_Mitm_Proxy_scene102816_p15012.pcap
102816852,Tcp Flood,network,network_denial_of_service,15012,1,426,30210,104,58,50,4,5154,2513.3,0.0,,Tcp_Flood_scene102816_p15012.pcap
102816852,Zigbee Replay,network,protocol_replay,15012,1,4,222,0,2,1,1,10,0.6,0.0,,Zigbee_Replay_scene102816_p15012.pcap
102816852,Zigbee Key Extraction,network,protocol_downgrade,15012,1,0,0,0,0,0,0,0,0.2,0.0,,Zigbee_Key_Extraction_scene102816_p15012.pcap
102816852,Protocol Downgrade,network,protocol_downgrade,15012,0,10,591,2,1,2,0,7,3002.7,0.0,,Protocol_Downgrade_scene102816_p15012.pcap
102816852,Arp Spoof,network,arp_spoofing,15012,1,0,0,0,0,0,0,0,0.4,0.0,,Arp_Spoof_scene102816_p15012.pcap
102816852,Dns Poison,network,dns_poisoning,15012,1,0,0,0,0,0,0,0,0.2,0.0,,Dns_Poison_scene102816_p15012.pcap
102816852,Deauth,network,deauthentication_attack,15012,1,0,0,0,0,0,0,0,0.4,0.0,,Deauth_scene102816_p15012.pcap
102816852,Evil Twin,network,evil_twin_ap,15012,1,0,0,0,0,0,0,0,0.4,0.0,,Evil_Twin_scene102816_p15012.pcap
102816852,Traffic Fingerprinting,network,traffic_analysis,15012,0,37,1757,2,1,1,29,9,2302.8,0.0,,Traffic_Fingerprinting_scene102816_p15012.pcap
102816852,State-Update Delay Fu Type 1,phantom_delay,,15012,0,8,443,0,4,1,3,31,0.3,9.3,,State-Update_Delay_Fu_Type_1_scene102816_p15012.pcap
102816852,Erroneous Execution Fu Type 2,phantom_delay,,15012,0,0,0,0,0,0,0,0,0.4,9.3,,Erroneous_Execution_Fu_Type_2_scene102816_p15012.pcap
102816852,Action Reorder Fu Type 4,phantom_delay,,15012,0,0,0,0,0,0,0,0,0.3,9.3,,Action_Reorder_Fu_Type_4_scene102816_p15012.pcap
103997445_171030492,Buffer Overflow Cmd,firmware,buffer_overflow,15011,0,56,4576,8,12,8,0,1344,28.5,0.0,CVE-2020-12695 (UPnP buffer overflow in IoT devices),Buffer_Overflow_Cmd_scene103997_p15011.pcap
103997445_171030492,Buffer Overflow Setid,firmware,buffer_overflow,15011,0,60,3834,8,14,8,0,378,12.9,0.0,CVE-2021-28372 (ThroughTek IoT device overflow),Buffer_Overflow_Setid_scene103997_p15011.pcap
103997445_171030492,Auth Bypass No Token,firmware,authentication_bypass,15011,1,84,5102,12,18,12,0,254,7.0,0.0,CVE-2019-19356 (Netis router auth bypass),Auth_Bypass_No_Token_scene103997_p15011.pcap
103997445_171030492,Auth Bypass Empty Token,firmware,authentication_bypass,15011,1,70,4255,10,15,10,0,215,12.5,0.0,CVE-2020-25078 (D-Link DCS camera hardcoded credentials),Auth_Bypass_Empty_Token_scene103997_p15011.pcap
103997445_171030492,Info Disclosure Debug Dump,firmware,information_disclosure,15011,1,28,1779,4,6,4,0,163,4.4,0.0,CVE-2021-36260 (Hikvision debug endpoint info disclosure),Info_Disclosure_Debug_Dump_scene103997_p15011.pcap
103997445_171030492,Info Disclosure Token Leak,firmware,information_disclosure,15011,0,70,4301,10,15,10,0,261,6.5,0.0,,Info_Disclosure_Token_Leak_scene103997_p15011.pcap
103997445_171030492,Command Injection Newline,firmware,command_injection,15011,1,70,4145,10,16,9,1,117,415.3,0.0,CVE-2019-17621 (D-Link command injection),Command_Injection_Newline_scene103997_p15011.pcap
103997445_171030492,Command Injection Null Byte,firmware,command_injection,15011,0,14,838,2,3,2,0,30,3003.3,0.0,,Command_Injection_Null_Byte_scene103997_p15011.pcap
103997445_171030492,Fw Update Overflow,firmware,firmware_update_attack,15011,1,42,2835,6,9,6,0,411,10.0,0.0,CVE-2022-25845 (Firmware update vulnerability in smart devices),Fw_Update_Overflow_scene103997_p15011.pcap
103997445_171030492,Fw Update No Signature,firmware,firmware_update_attack,15011,1,28,1783,4,6,4,0,167,7.6,0.0,CVE-2020-10882 (TP-Link unsigned firmware update),Fw_Update_No_Signature_scene103997_p15011.pcap
103997445_171030492,Dos Rapid Commands,firmware,denial_of_service,15011,1,1233,72030,204,306,109,100,1734,577.9,0.0,,Dos_Rapid_Commands_scene103997_p15011.pcap
103997445_171030492,Dos Large Payload,firmware,denial_of_service,15011,0,94,92798,12,23,12,0,87390,2081.4,0.0,,Dos_Large_Payload_scene103997_p15011.pcap
103997445_171030492,State Manipulation Disarm,firmware,state_manipulation,15011,1,112,6632,16,24,16,0,168,213.1,0.0,CVE-2019-9483 (SimpliSafe alarm disarm vulnerability),State_Manipulation_Disarm_scene103997_p15011.pcap
103997445_171030492,State Manipulation Calibration,firmware,state_manipulation,15011,0,56,3378,8,12,8,0,146,4.0,0.0,,State_Manipulation_Calibration_scene103997_p15011.pcap
103997445_171030492,Replay Command,firmware,replay_attack,15011,1,56,3311,8,12,8,0,79,208.6,0.0,CVE-2018-11714 (Zigbee replay vulnerability),Replay_Command_scene103997_p15011.pcap
103997445_171030492,Fuzzing Random,firmware,protocol_fuzzing,15011,0,122,8412,18,25,18,0,1364,24035.7,0.0,,Fuzzing_Random_scene103997_p15011.pcap
103997445_171030492,Fuzzing Format Strings,firmware,protocol_fuzzing,15011,0,98,5991,14,21,14,0,335,7.6,0.0,CVE-2019-14889 (libssh format string vulnerability),Fuzzing_Format_Strings_scene103997_p15011.pcap
103997445_171030492,Schedule Oob Write,firmware,buffer_overflow,15011,0,112,6873,16,24,16,0,409,19.3,0.0,CVE-2021-33104 (IoT OOB write vulnerability),Schedule_Oob_Write_scene103997_p15011.pcap
103997445_171030492,Unauthorized Subscribe,network,mqtt_eavesdropping,15011,0,0,0,0,0,0,0,0,101.8,0.0,,Unauthorized_Subscribe_scene103997_p15011.pcap
103997445_171030492,Mqtt Message Injection,network,mqtt_message_injection,15011,0,0,0,0,0,0,0,0,102.8,0.0,,Mqtt_Message_Injection_scene103997_p15011.pcap
103997445_171030492,Mqtt Topic Hijack,network,mqtt_topic_hijack,15011,0,0,0,0,0,0,0,0,106.6,0.0,,Mqtt_Topic_Hijack_scene103997_p15011.pcap
103997445_171030492,Tcp Connection Hijack,network,tcp_connection_hijack,15011,1,20,1185,2,6,2,0,41,509.4,0.0,,Tcp_Connection_Hijack_scene103997_p15011.pcap
103997445_171030492,Tcp Mitm Proxy,network,tcp_man_in_the_middle,15011,1,17,1015,2,6,0,1,51,1113.4,0.0,,Tcp_Mitm_Proxy_scene103997_p15011.pcap
103997445_171030492,Tcp Flood,network,network_denial_of_service,15011,1,427,30277,104,57,52,3,5153,2514.0,0.0,,Tcp_Flood_scene103997_p15011.pcap
103997445_171030492,Zigbee Replay,network,protocol_replay,15011,1,6,334,0,2,2,1,10,0.3,0.0,,Zigbee_Replay_scene103997_p15011.pcap
103997445_171030492,Zigbee Key Extraction,network,protocol_downgrade,15011,1,0,0,0,0,0,0,0,0.5,0.0,,Zigbee_Key_Extraction_scene103997_p15011.pcap
103997445_171030492,Protocol Downgrade,network,protocol_downgrade,15011,0,12,701,2,3,1,1,17,2.0,0.0,,Protocol_Downgrade_scene103997_p15011.pcap
103997445_171030492,Arp Spoof,network,arp_spoofing,15011,1,14,799,0,4,4,3,51,0.3,0.0,,Arp_Spoof_scene103997_p15011.pcap
103997445_171030492,Dns Poison,network,dns_poisoning,15011,1,0,0,0,0,0,0,0,0.2,0.0,,Dns_Poison_scene103997_p15011.pcap
103997445_171030492,Deauth,network,deauthentication_attack,15011,1,0,0,0,0,0,0,0,0.2,0.0,,Deauth_scene103997_p15011.pcap
103997445_171030492,Evil Twin,network,evil_twin_ap,15011,1,0,0,0,0,0,0,0,0.4,0.0,,Evil_Twin_scene103997_p15011.pcap
103997445_171030492,Traffic Fingerprinting,network,traffic_analysis,15011,0,8,481,2,1,1,0,9,2303.5,0.0,,Traffic_Fingerprinting_scene103997_p15011.pcap
103997445_171030492,State-Update Delay Fu Type 1,phantom_delay,,15011,0,29,1276,0,0,0,29,0,0.1,9.3,,State-Update_Delay_Fu_Type_1_scene103997_p15011.pcap
103997445_171030492,Erroneous Execution Fu Type 2,phantom_delay,,15011,0,0,0,0,0,0,0,0,0.1,9.3,,Erroneous_Execution_Fu_Type_2_scene103997_p15011.pcap
103997445_171030492,Action Reorder Fu Type 4,phantom_delay,,15011,0,0,0,0,0,0,0,0,0.1,9.3,,Action_Reorder_Fu_Type_4_scene103997_p15011.pcap
103997562_171030642,Buffer Overflow Cmd,firmware,buffer_overflow,15012,0,58,4688,8,13,8,0,1344,32.4,0.0,CVE-2020-12695 (UPnP buffer overflow in IoT devices),Buffer_Overflow_Cmd_scene103997_p15012.pcap
103997562_171030642,Buffer Overflow Setid,firmware,buffer_overflow,15012,0,58,3720,8,13,8,0,376,6.0,0.0,CVE-2021-28372 (ThroughTek IoT device overflow),Buffer_Overflow_Setid_scene103997_p15012.pcap
103997562_171030642,Auth Bypass No Token,firmware,authentication_bypass,15012,1,84,5057,12,18,12,0,209,6.8,0.0,CVE-2019-19356 (Netis router auth bypass),Auth_Bypass_No_Token_scene103997_p15012.pcap
103997562_171030642,Auth Bypass Empty Token,firmware,authentication_bypass,15012,1,72,4367,10,16,10,0,215,8.8,0.0,CVE-2020-25078 (D-Link DCS camera hardcoded credentials),Auth_Bypass_Empty_Token_scene103997_p15012.pcap
103997562_171030642,Info Disclosure Debug Dump,firmware,information_disclosure,15012,1,28,1734,4,6,4,0,118,4.2,0.0,CVE-2021-36260 (Hikvision debug endpoint info disclosure),Info_Disclosure_Debug_Dump_scene103997_p15012.pcap
103997562_171030642,Info Disclosure Token Leak,firmware,information_disclosure,15012,0,72,4389,10,16,10,0,237,6.4,0.0,,Info_Disclosure_Token_Leak_scene103997_p15012.pcap
103997562_171030642,Command Injection Newline,firmware,command_injection,15012,1,70,4131,10,16,9,1,103,410.0,0.0,CVE-2019-17621 (D-Link command injection),Command_Injection_Newline_scene103997_p15012.pcap
103997562_171030642,Command Injection Null Byte,firmware,command_injection,15012,0,14,838,2,3,2,0,30,3004.0,0.0,,Command_Injection_Null_Byte_scene103997_p15012.pcap
103997562_171030642,Fw Update Overflow,firmware,firmware_update_attack,15012,0,42,2939,6,9,6,0,515,11.8,0.0,CVE-2022-25845 (Firmware update vulnerability in smart devices),Fw_Update_Overflow_scene103997_p15012.pcap
103997562_171030642,Fw Update No Signature,firmware,firmware_update_attack,15012,0,28,1814,4,6,4,0,198,6.5,0.0,CVE-2020-10882 (TP-Link unsigned firmware update),Fw_Update_No_Signature_scene103997_p15012.pcap
103997562_171030642,Dos Rapid Commands,firmware,denial_of_service,15012,1,1248,73002,204,306,113,89,1734,571.8,0.0,,Dos_Rapid_Commands_scene103997_p15012.pcap
103997562_171030642,Dos Large Payload,firmware,denial_of_service,15012,0,94,92798,12,23,12,0,87390,1967.3,0.0,,Dos_Large_Payload_scene103997_p15012.pcap
103997562_171030642,State Manipulation Disarm,firmware,state_manipulation,15012,1,112,6632,16,24,16,0,168,214.2,0.0,CVE-2019-9483 (SimpliSafe alarm disarm vulnerability),State_Manipulation_Disarm_scene103997_p15012.pcap
103997562_171030642,State Manipulation Calibration,firmware,state_manipulation,15012,0,56,3354,8,12,8,0,122,3.5,0.0,,State_Manipulation_Calibration_scene103997_p15012.pcap
103997562_171030642,Replay Command,firmware,replay_attack,15012,1,56,3311,8,12,8,0,79,210.5,0.0,CVE-2018-11714 (Zigbee replay vulnerability),Replay_Command_scene103997_p15012.pcap
103997562_171030642,Fuzzing Random,firmware,protocol_fuzzing,15012,1,122,8392,18,25,18,0,1344,24035.1,0.0,,Fuzzing_Random_scene103997_p15012.pcap
103997562_171030642,Fuzzing Format Strings,firmware,protocol_fuzzing,15012,0,98,5991,14,21,14,0,335,9.1,0.0,CVE-2019-14889 (libssh format string vulnerability),Fuzzing_Format_Strings_scene103997_p15012.pcap
103997562_171030642,Schedule Oob Write,firmware,buffer_overflow,15012,0,112,6873,16,24,16,0,409,10.7,0.0,CVE-2021-33104 (IoT OOB write vulnerability),Schedule_Oob_Write_scene103997_p15012.pcap
103997562_171030642,Unauthorized Subscribe,network,mqtt_eavesdropping,15012,0,0,0,0,0,0,0,0,106.2,0.0,,Unauthorized_Subscribe_scene103997_p15012.pcap
103997562_171030642,Mqtt Message Injection,network,mqtt_message_injection,15012,0,0,0,0,0,0,0,0,102.8,0.0,,Mqtt_Message_Injection_scene103997_p15012.pcap
103997562_171030642,Mqtt Topic Hijack,network,mqtt_topic_hijack,15012,0,0,0,0,0,0,0,0,102.1,0.0,,Mqtt_Topic_Hijack_scene103997_p15012.pcap
103997562_171030642,Tcp Connection Hijack,network,tcp_connection_hijack,15012,1,20,1185,2,6,2,0,41,506.1,0.0,,Tcp_Connection_Hijack_scene103997_p15012.pcap
103997562_171030642,Tcp Mitm Proxy,network,tcp_man_in_the_middle,15012,1,17,1015,2,6,0,1,51,1112.8,0.0,,Tcp_Mitm_Proxy_scene103997_p15012.pcap
103997562_171030642,Tcp Flood,network,network_denial_of_service,15012,1,428,30333,104,58,51,3,5153,2512.7,0.0,,Tcp_Flood_scene103997_p15012.pcap
103997562_171030642,Zigbee Replay,network,protocol_replay,15012,1,4,222,0,2,1,1,10,0.4,0.0,,Zigbee_Replay_scene103997_p15012.pcap
103997562_171030642,Zigbee Key Extraction,network,protocol_downgrade,15012,1,0,0,0,0,0,0,0,0.7,0.0,,Zigbee_Key_Extraction_scene103997_p15012.pcap
103997562_171030642,Protocol Downgrade,network,protocol_downgrade,15012,0,8,479,2,1,1,0,7,3002.3,0.0,,Protocol_Downgrade_scene103997_p15012.pcap
103997562_171030642,Arp Spoof,network,arp_spoofing,15012,1,0,0,0,0,0,0,0,0.1,0.0,,Arp_Spoof_scene103997_p15012.pcap
103997562_171030642,Dns Poison,network,dns_poisoning,15012,1,0,0,0,0,0,0,0,0.4,0.0,,Dns_Poison_scene103997_p15012.pcap
103997562_171030642,Deauth,network,deauthentication_attack,15012,1,0,0,0,0,0,0,0,0.3,0.0,,Deauth_scene103997_p15012.pcap
103997562_171030642,Evil Twin,network,evil_twin_ap,15012,1,0,0,0,0,0,0,0,0.4,0.0,,Evil_Twin_scene103997_p15012.pcap
103997562_171030642,Traffic Fingerprinting,network,traffic_analysis,15012,0,48,2241,2,1,1,40,9,2305.3,0.0,,Traffic_Fingerprinting_scene103997_p15012.pcap
103997562_171030642,State-Update Delay Fu Type 1,phantom_delay,,15012,0,8,440,0,4,1,3,28,0.2,9.3,,State-Update_Delay_Fu_Type_1_scene103997_p15012.pcap
103997562_171030642,Erroneous Execution Fu Type 2,phantom_delay,,15012,0,0,0,0,0,0,0,0,0.3,9.3,,Erroneous_Execution_Fu_Type_2_scene103997_p15012.pcap
103997562_171030642,Action Reorder Fu Type 4,phantom_delay,,15012,0,0,0,0,0,0,0,0,0.3,9.3,,Action_Reorder_Fu_Type_4_scene103997_p15012.pcap
103997799_171031002,Buffer Overflow Cmd,firmware,buffer_overflow,15011,0,56,4576,8,12,8,0,1344,29.8,0.0,CVE-2020-12695 (UPnP buffer overflow in IoT devices),Buffer_Overflow_Cmd_scene103997_p15011.pcap
103997799_171031002,Buffer Overflow Setid,firmware,buffer_overflow,15011,0,56,3610,8,12,8,0,378,5.5,0.0,CVE-2021-28372 (ThroughTek IoT device overflow),Buffer_Overflow_Setid_scene103997_p15011.pcap
103997799_171031002,Auth Bypass No Token,firmware,authentication_bypass,15011,1,84,5102,12,18,12,0,254,6.5,0.0,CVE-2019-19356 (Netis router auth bypass),Auth_Bypass_No_Token_scene103997_p15011.pcap
103997799_171031002,Auth Bypass Empty Token,firmware,authentication_bypass,15011,1,70,4255,10,15,10,0,215,8.8,0.0,CVE-2020-25078 (D-Link DCS camera hardcoded credentials),Auth_Bypass_Empty_Token_scene103997_p15011.pcap
103997799_171031002,Info Disclosure Debug Dump,firmware,information_disclosure,15011,1,28,1779,4,6,4,0,163,3.7,0.0,CVE-2021-36260 (Hikvision debug endpoint info disclosure),Info_Disclosure_Debug_Dump_scene103997_p15011.pcap
103997799_171031002,Info Disclosure Token Leak,firmware,information_disclosure,15011,0,70,4301,10,15,10,0,261,5.2,0.0,,Info_Disclosure_Token_Leak_scene103997_p15011.pcap
103997799_171031002,Command Injection Newline,firmware,command_injection,15011,1,70,4131,10,16,9,1,103,413.4,0.0,CVE-2019-17621 (D-Link command injection),Command_Injection_Newline_scene103997_p15011.pcap
103997799_171031002,Command Injection Null Byte,firmware,command_injection,15011,0,14,838,2,3,2,0,30,3004.6,0.0,,Command_Injection_Null_Byte_scene103997_p15011.pcap
103997799_171031002,Fw Update Overflow,firmware,firmware_update_attack,15011,1,42,2835,6,9,6,0,411,13.7,0.0,CVE-2022-25845 (Firmware update vulnerability in smart devices),Fw_Update_Overflow_scene103997_p15011.pcap
103997799_171031002,Fw Update No Signature,firmware,firmware_update_attack,15011,1,28,1783,4,6,4,0,167,4.0,0.0,CVE-2020-10882 (TP-Link unsigned firmware update),Fw_Update_No_Signature_scene103997_p15011.pcap
103997799_171031002,Dos Rapid Commands,firmware,denial_of_service,15011,1,1250,73186,204,306,109,83,1734,570.1,0.0,,Dos_Rapid_Commands_scene103997_p15011.pcap
103997799_171031002,Dos Large Payload,firmware,denial_of_service,15011,0,94,92798,12,23,12,0,87390,1938.2,0.0,,Dos_Large_Payload_scene103997_p15011.pcap
103997799_171031002,State Manipulation Disarm,firmware,state_manipulation,15011,1,112,6632,16,24,16,0,168,212.6,0.0,CVE-2019-9483 (SimpliSafe alarm disarm vulnerability),State_Manipulation_Disarm_scene103997_p15011.pcap
103997799_171031002,State Manipulation Calibration,firmware,state_manipulation,15011,0,56,3378,8,12,8,0,146,8.9,0.0,,State_Manipulation_Calibration_scene103997_p15011.pcap
103997799_171031002,Replay Command,firmware,replay_attack,15011,1,56,3311,8,12,8,0,79,210.6,0.0,CVE-2018-11714 (Zigbee replay vulnerability),Replay_Command_scene103997_p15011.pcap
103997799_171031002,Fuzzing Random,firmware,protocol_fuzzing,15011,0,134,9170,18,31,18,0,1450,24042.9,0.0,,Fuzzing_Random_scene103997_p15011.pcap
103997799_171031002,Fuzzing Format Strings,firmware,protocol_fuzzing,15011,0,98,5991,14,21,14,0,335,8.6,0.0,CVE-2019-14889 (libssh format string vulnerability),Fuzzing_Format_Strings_scene103997_p15011.pcap
103997799_171031002,Schedule Oob Write,firmware,buffer_overflow,15011,0,112,6873,16,24,16,0,409,8.8,0.0,CVE-2021-33104 (IoT OOB write vulnerability),Schedule_Oob_Write_scene103997_p15011.pcap
103997799_171031002,Unauthorized Subscribe,network,mqtt_eavesdropping,15011,0,0,0,0,0,0,0,0,111.0,0.0,,Unauthorized_Subscribe_scene103997_p15011.pcap
103997799_171031002,Mqtt Message Injection,network,mqtt_message_injection,15011,0,0,0,0,0,0,0,0,107.8,0.0,,Mqtt_Message_Injection_scene103997_p15011.pcap
103997799_171031002,Mqtt Topic Hijack,network,mqtt_topic_hijack,15011,0,0,0,0,0,0,0,0,107.3,0.0,,Mqtt_Topic_Hijack_scene103997_p15011.pcap
103997799_171031002,Tcp Connection Hijack,network,tcp_connection_hijack,15011,1,20,1185,2,6,2,0,41,507.4,0.0,,Tcp_Connection_Hijack_scene103997_p15011.pcap
